 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0.04,0.0,0.0,0.0,0.66,2.62,0.19,0.15,0.53,0.0,0.0,0.47,0.37,0.52,0.14,0.0,0.56
0.03,0.0,0.0,0.0,0.65,2.64,0.15,0.09,0.53,0.0,0.0,0.57,0.56,0.51,0.08,0.0,0.58
0.06,0.0,0.0,0.0,0.67,2.27,0.14,0.13,0.55,0.0,0.0,0.53,0.44,0.48,0.02,0.0,0.6
0.11,0.0,0.0,0.0,0.69,1.69,0.16,0.19,0.61,0.0,0.0,0.44,0.28,0.41,0.04,0.0,0.5
0.08,0.0,0.0,0.0,0.73,1.57,0.21,0.34,0.67,0.0,0.0,0.43,0.06,0.39,0.08,0.0,0.51
0.06,0.0,0.0,0.0,0.77,1.51,0.23,0.38,0.76,0.0,0.0,0.46,0.27,0.42,0.08,0.0,0.46
0.01,0.0,0.0,0.0,0.79,2.1,0.26,0.4,0.73,0.0,0.0,0.36,0.37,0.45,0.17,0.0,0.43
0.01,0.0,0.0,0.0,0.78,2.59,0.28,0.26,0.63,0.0,0.0,0.32,0.48,0.51,0.24,0.0,0.3
0.0,0.0,0.0,0.0,0.76,3.06,0.24,0.18,0.56,0.0,0.0,0.33,0.28,0.5,0.28,0.0,0.17
0.0,0.0,0.0,0.0,0.73,2.97,0.19,0.06,0.56,0.0,0.0,0.41,0.18,0.54,0.28,0.0,0.03
0.0,0.0,0.0,0.0,0.72,2.88,0.15,0.16,0.6,0.0,0.0,0.39,0.07,0.52,0.34,0.0,0.01
0.0,0.0,0.0,0.0,0.75,2.73,0.17,0.22,0.63,0.0,0.0,0.24,0.0,0.51,0.55,0.0,0.0
0.0,0.0,0.0,0.0,0.78,2.5,0.2,0.29,0.67,0.0,0.0,0.13,0.0,0.45,0.59,0.0,0.0
0.0,0.0,0.0,0.0,0.78,2.33,0.17,0.25,0.7,0.0,0.0,0.16,0.05,0.46,0.54,0.0,0.0
0.0,0.0,0.0,0.0,0.76,2.2,0.08,0.27,0.72,0.0,0.0,0.28,0.05,0.49,0.44,0.01,0.0
0.0,0.0,0.0,0.0,0.8,2.21,0.0,0.33,0.79,0.0,0.0,0.43,0.05,0.52,0.37,0.03,0.0
0.0,0.0,0.0,0.0,0.83,2.25,0.0,0.36,0.83,0.0,0.0,0.43,0.0,0.54,0.4,0.03,0.0
0.0,0.03,0.0,0.0,0.86,2.2,0.0,0.41,0.85,0.0,0.0,0.5,0.0,0.57,0.39,0.05,0.0
0.0,0.03,0.0,0.0,0.87,2.08,0.0,0.42,0.78,0.0,0.0,0.47,0.02,0.6,0.36,0.09,0.0
0.0,0.03,0.0,0.0,0.89,2.07,0.01,0.45,0.77,0.0,0.0,0.43,0.02,0.6,0.37,0.12,0.0
0.0,0.0,0.0,0.0,0.88,2.22,0.02,0.37,0.75,0.0,0.0,0.36,0.02,0.59,0.27,0.11,0.0
0.0,0.0,0.0,0.0,0.87,2.34,0.02,0.32,0.79,0.0,0.0,0.36,0.0,0.61,0.35,0.21,0.0
0.0,0.0,0.0,0.0,0.84,2.45,0.01,0.21,0.78,0.0,0.0,0.39,0.01,0.62,0.3,0.32,0.0
0.0,0.0,0.0,0.0,0.83,2.4,0.0,0.17,0.79,0.0,0.0,0.32,0.05,0.64,0.39,0.32,0.0
0.0,0.0,0.0,0.0,0.8,2.55,0.0,0.16,0.8,0.0,0.0,0.33,0.13,0.62,0.26,0.22,0.0
0.0,0.0,0.0,0.0,0.76,2.41,0.0,0.2,0.81,0.0,0.0,0.32,0.17,0.61,0.23,0.12,0.0
0.0,0.0,0.0,0.0,0.72,2.39,0.0,0.21,0.86,0.0,0.0,0.48,0.14,0.62,0.12,0.23,0.0
0.0,0.0,0.0,0.0,0.66,2.17,0.0,0.23,0.85,0.02,0.0,0.57,0.05,0.65,0.11,0.32,0.0
0.0,0.0,0.0,0.0,0.63,1.93,0.0,0.27,0.86,0.02,0.0,0.6,0.03,0.67,0.03,0.35,0.0
0.0,0.0,0.0,0.0,0.6,1.78,0.0,0.26,0.81,0.02,0.0,0.5,0.03,0.64,0.06,0.33,0.0
0.0,0.0,0.0,0.0,0.64,1.8,0.0,0.23,0.78,0.0,0.0,0.47,0.08,0.64,0.07,0.25,0.0
0.0,0.0,0.0,0.0,0.69,2.12,0.0,0.23,0.78,0.05,0.0,0.59,0.06,0.62,0.07,0.22,0.0
0.0,0.04,0.0,0.0,0.73,2.15,0.0,0.31,0.83,0.07,0.0,0.65,0.08,0.6,0.03,0.14,0.0
0.0,0.03,0.0,0.0,0.69,2.28,0.0,0.36,0.84,0.07,0.0,0.69,0.03,0.59,0.0,0.16,0.0
0.0,0.03,0.0,0.0,0.67,2.25,0.0,0.37,0.83,0.07,0.0,0.68,0.03,0.56,0.0,0.21,0.0
0.0,0.0,0.0,0.0,0.68,2.33,0.0,0.31,0.78,0.06,0.0,0.68,0.06,0.56,0.01,0.24,0.0
0.0,0.0,0.0,0.0,0.69,2.16,0.0,0.21,0.73,0.06,0.0,0.61,0.11,0.52,0.01,0.22,0.0
0.0,0.0,0.0,0.0,0.69,2.17,0.0,0.09,0.72,0.0,0.0,0.54,0.13,0.54,0.02,0.17,0.0
0.0,0.0,0.0,0.0,0.66,2.17,0.0,0.06,0.7,0.0,0.0,0.6,0.13,0.54,0.02,0.22,0.0
0.0,0.0,0.0,0.0,0.65,2.2,0.0,0.08,0.72,0.0,0.0,0.56,0.21,0.56,0.06,0.2,0.0
0.0,0.04,0.0,0.0,0.64,2.29,0.0,0.24,0.71,0.0,0.0,0.49,0.28,0.55,0.08,0.16,0.0
0.0,0.04,0.0,0.0,0.63,2.52,0.0,0.34,0.71,0.0,0.0,0.48,0.38,0.57,0.08,0.14,0.0
0.0,0.04,0.0,0.0,0.65,2.77,0.0,0.42,0.66,0.0,0.0,0.48,0.38,0.58,0.06,0.11,0.0
0.0,0.0,0.0,0.0,0.62,2.79,0.0,0.37,0.64,0.0,0.0,0.49,0.39,0.61,0.07,0.11,0.0
0.0,0.0,0.0,0.0,0.66,2.8,0.0,0.3,0.66,0.0,0.0,0.42,0.32,0.6,0.11,0.03,0.0
0.0,0.0,0.0,0.0,0.65,2.79,0.0,0.27,0.73,0.0,0.0,0.49,0.24,0.58,0.18,0.05,0.0
0.0,0.0,0.0,0.0,0.68,2.7,0.0,0.26,0.77,0.0,0.0,0.56,0.15,0.58,0.26,0.13,0.0
0.0,0.07,0.0,0.0,0.63,2.57,0.0,0.26,0.77,0.0,0.0,0.55,0.09,0.56,0.32,0.11,0.0
0.0,0.07,0.0,0.0,0.59,2.39,0.0,0.28,0.73,0.0,0.0,0.59,0.04,0.52,0.28,0.11,0.0
0.0,0.07,0.0,0.0,0.61,2.63,0.0,0.26,0.72,0.0,0.0,0.56,0.04,0.5,0.3,0.08,0.0
0.0,0.0,0.0,0.0,0.66,2.38,0.02,0.32,0.7,0.0,0.0,0.51,0.0,0.51,0.29,0.14,0.0
0.0,0.0,0.0,0.0,0.71,2.5,0.02,0.35,0.7,0.0,0.0,0.3,0.01,0.53,0.39,0.14,0.0
0.0,0.0,0.0,0.0,0.73,2.49,0.02,0.44,0.69,0.0,0.0,0.18,0.01,0.53,0.45,0.24,0.0
0.0,0.0,0.0,0.0,0.72,2.81,0.0,0.45,0.7,0.0,0.0,0.18,0.01,0.56,0.53,0.26,0.0
0.0,0.0,0.0,0.0,0.75,2.75,0.0,0.47,0.71,0.0,0.0,0.25,0.0,0.58,0.56,0.29,0.0
0.0,0.0,0.0,0.0,0.73,2.44,0.0,0.46,0.68,0.0,0.0,0.41,0.03,0.63,0.58,0.34,0.0
0.0,0.0,0.0,0.0,0.73,2.23,0.0,0.44,0.71,0.0,0.0,0.45,0.03,0.64,0.65,0.42,0.0
0.0,0.0,0.0,0.0,0.69,2.02,0.0,0.35,0.72,0.0,0.0,0.55,0.03,0.73,0.72,0.43,0.0
0.0,0.0,0.0,0.0,0.71,2.05,0.0,0.39,0.78,0.0,0.0,0.54,0.03,0.73,0.78,0.51,0.0
0.0,0.0,0.0,0.0,0.68,2.31,0.0,0.4,0.76,0.0,0.0,0.64,0.09,0.7,0.68,0.34,0.0
0.0,0.0,0.0,0.0,0.69,2.76,0.0,0.48,0.78,0.0,0.0,0.67,0.1,0.63,0.66,0.3,0.0
0.0,0.0,0.0,0.0,0.67,3.07,0.0,0.47,0.82,0.0,0.0,0.62,0.07,0.62,0.57,0.07,0.0
0.0,0.0,0.0,0.0,0.69,2.83,0.0,0.48,0.88,0.0,0.0,0.44,0.03,0.57,0.5,0.17,0.0
0.0,0.0,0.0,0.0,0.71,2.24,0.0,0.41,0.91,0.0,0.0,0.33,0.02,0.53,0.34,0.32,0.0
0.0,0.0,0.0,0.0,0.72,1.65,0.0,0.32,0.92,0.0,0.0,0.27,0.02,0.52,0.22,0.38,0.0
0.0,0.0,0.0,0.0,0.72,1.43,0.0,0.28,0.92,0.0,0.0,0.3,0.0,0.51,0.17,0.34,0.0
0.0,0.0,0.0,0.0,0.72,1.48,0.0,0.3,0.92,0.0,0.0,0.27,0.01,0.51,0.11,0.19,0.0
0.0,0.0,0.0,0.0,0.73,1.59,0.0,0.36,0.9,0.0,0.0,0.3,0.01,0.47,0.09,0.19,0.0
0.0,0.0,0.0,0.0,0.74,1.68,0.0,0.35,0.9,0.0,0.0,0.37,0.01,0.48,0.09,0.18,0.0
0.0,0.0,0.0,0.0,0.76,1.77,0.0,0.36,0.89,0.0,0.0,0.46,0.0,0.48,0.12,0.26,0.0
0.0,0.0,0.0,0.0,0.79,2.14,0.0,0.32,0.88,0.0,0.0,0.51,0.0,0.52,0.18,0.25,0.0
0.0,0.0,0.0,0.0,0.76,2.38,0.0,0.35,0.81,0.0,0.0,0.45,0.0,0.54,0.27,0.28,0.0
0.0,0.0,0.0,0.0,0.73,2.38,0.04,0.24,0.78,0.0,0.0,0.34,0.0,0.56,0.32,0.29,0.0
0.0,0.0,0.0,0.0,0.67,2.04,0.13,0.12,0.75,0.0,0.0,0.21,0.11,0.56,0.46,0.32,0.0
0.0,0.0,0.0,0.0,0.7,1.87,0.26,0.04,0.79,0.0,0.0,0.11,0.21,0.57,0.67,0.33,0.0
0.0,0.0,0.0,0.0,0.71,1.8,0.34,0.1,0.81,0.0,0.0,0.04,0.3,0.57,0.74,0.33,0.0
0.0,0.0,0.0,0.0,0.74,1.87,0.3,0.19,0.85,0.0,0.0,0.07,0.43,0.55,0.61,0.21,0.0
0.0,0.0,0.0,0.0,0.77,1.84,0.25,0.2,0.85,0.0,0.0,0.09,0.49,0.58,0.54,0.22,0.0
0.0,0.0,0.0,0.0,0.8,1.92,0.16,0.28,0.87,0.0,0.0,0.27,0.4,0.59,0.49,0.15,0.0
0.0,0.04,0.0,0.0,0.76,1.91,0.11,0.3,0.86,0.0,0.0,0.38,0.16,0.62,0.49,0.25,0.0
0.0,0.04,0.0,0.0,0.74,1.96,0.07,0.34,0.87,0.0,0.0,0.49,0.06,0.59,0.43,0.26,0.0
0.0,0.04,0.0,0.0,0.74,2.27,0.08,0.27,0.83,0.0,0.0,0.44,0.2,0.58,0.38,0.2,0.0
0.0,0.0,0.0,0.0,0.77,2.22,0.11,0.23,0.86,0.03,0.0,0.33,0.2,0.56,0.4,0.18,0.0
0.0,0.0,0.0,0.0,0.78,2.17,0.1,0.21,0.83,0.03,0.0,0.28,0.27,0.58,0.3,0.07,0.0
0.0,0.03,0.0,0.0,0.78,1.95,0.11,0.22,0.85,0.03,0.0,0.23,0.3,0.62,0.31,0.07,0.0
0.0,0.03,0.0,0.0,0.78,2.0,0.08,0.23,0.84,0.0,0.0,0.39,0.41,0.67,0.23,0.0,0.0
0.0,0.03,0.0,0.0,0.8,2.08,0.05,0.24,0.86,0.0,0.0,0.55,0.52,0.66,0.23,0.0,0.0
0.0,0.04,0.0,0.0,0.8,1.99,0.06,0.24,0.9,0.0,0.0,0.63,0.52,0.64,0.24,0.0,0.0
0.0,0.05,0.0,0.0,0.8,1.99,0.1,0.19,0.92,0.03,0.0,0.52,0.55,0.66,0.28,0.0,0.0
0.0,0.1,0.0,0.0,0.81,1.88,0.13,0.23,0.93,0.03,0.0,0.37,0.53,0.67,0.27,0.0,0.0
0.0,0.08,0.0,0.0,0.86,1.84,0.13,0.26,0.93,0.03,0.0,0.27,0.67,0.66,0.23,0.0,0.0
0.0,0.06,0.0,0.0,0.87,1.89,0.11,0.22,0.93,0.0,0.0,0.25,0.79,0.65,0.21,0.0,0.0
0.0,0.02,0.0,0.0,0.9,1.94,0.1,0.18,0.91,0.0,0.0,0.27,0.67,0.64,0.33,0.0,0.0
0.0,0.0,0.0,0.0,0.91,2.05,0.09,0.21,0.88,0.04,0.0,0.39,0.36,0.64,0.39,0.03,0.0
0.0,0.0,0.0,0.0,0.95,2.08,0.1,0.31,0.89,0.05,0.0,0.42,0.15,0.59,0.48,0.08,0.0
0.0,0.0,0.0,0.0,0.95,2.1,0.11,0.36,0.91,0.09,0.0,0.4,0.18,0.59,0.42,0.1,0.0
0.0,0.0,0.0,0.0,0.93,2.28,0.06,0.33,0.91,0.07,0.0,0.35,0.21,0.63,0.46,0.17,0.0
0.0,0.0,0.0,0.0,0.92,2.39,0.06,0.31,0.89,0.08,0.0,0.35,0.31,0.63,0.41,0.11,0.0
0.0,0.0,0.0,0.0,0.93,2.58,0.05,0.23,0.87,0.04,0.0,0.43,0.3,0.64,0.46,0.1,0.0
0.0,0.0,0.0,0.0,0.96,2.47,0.09,0.25,0.88,0.02,0.0,0.42,0.45,0.62,0.43,0.0,0.0
0.0,0.0,0.0,0.0,0.96,2.34,0.13,0.18,0.86,0.04,0.0,0.45,0.67,0.66,0.39,0.0,0.0
0.0,0.0,0.0,0.0,0.93,2.06,0.19,0.17,0.88,0.06,0.0,0.39,0.81,0.66,0.33,0.0,0.0
0.0,0.0,0.0,0.0,0.93,1.89,0.22,0.09,0.87,0.12,0.0,0.43,0.9,0.66,0.28,0.0,0.0
0.0,0.0,0.0,0.0,0.9,1.96,0.19,0.06,0.86,0.14,0.0,0.51,0.79,0.66,0.29,0.0,0.0
0.0,0.0,0.0,0.0,0.9,2.1,0.15,0.1,0.83,0.21,0.0,0.54,0.64,0.67,0.3,0.1,0.0
0.0,0.0,0.0,0.0,0.9,2.3,0.13,0.08,0.83,0.19,0.0,0.58,0.51,0.66,0.28,0.1,0.0
0.0,0.0,0.0,0.0,0.95,2.33,0.15,0.08,0.85,0.19,0.0,0.58,0.38,0.67,0.22,0.11,0.0
0.0,0.0,0.0,0.0,0.99,2.53,0.14,0.0,0.82,0.1,0.0,0.66,0.63,0.69,0.14,0.01,0.0
0.0,0.0,0.0,0.0,0.99,2.55,0.11,0.0,0.79,0.06,0.0,0.64,0.83,0.72,0.13,0.01,0.0
0.0,0.0,0.0,0.0,0.97,2.53,0.1,0.0,0.78,0.0,0.0,0.64,1.02,0.69,0.14,0.0,0.0
0.0,0.0,0.0,0.0,0.93,2.31,0.06,0.02,0.82,0.0,0.0,0.7,0.87,0.61,0.17,0.0,0.0
0.0,0.0,0.0,0.0,0.86,2.31,0.05,0.02,0.81,0.01,0.0,0.77,0.67,0.55,0.16,0.04,0.0
0.0,0.0,0.0,0.0,0.81,2.54,0.03,0.02,0.78,0.01,0.0,0.76,0.64,0.53,0.12,0.04,0.0
0.0,0.0,0.0,0.0,0.8,2.91,0.07,0.05,0.77,0.01,0.0,0.64,0.69,0.58,0.16,0.04,0.0
0.0,0.0,0.0,0.0,0.83,3.27,0.11,0.06,0.76,0.0,0.0,0.57,0.73,0.61,0.12,0.0,0.0
0.0,0.0,0.0,0.0,0.84,3.39,0.11,0.08,0.77,0.06,0.0,0.6,0.72,0.63,0.22,0.0,0.0
0.0,0.0,0.0,0.0,0.82,3.27,0.07,0.09,0.75,0.06,0.0,0.68,0.82,0.64,0.12,0.0,0.0
0.0,0.0,0.0,0.0,0.83,3.05,0.03,0.12,0.76,0.06,0.0,0.71,0.85,0.64,0.19,0.0,0.0
0.0,0.0,0.0,0.0,0.89,2.64,0.02,0.19,0.81,0.01,0.0,0.56,0.84,0.61,0.24,0.0,0.07
0.0,0.0,0.0,0.0,0.97,2.48,0.1,0.17,0.85,0.01,0.0,0.49,0.52,0.54,0.34,0.0,0.37
0.0,0.0,0.0,0.0,0.99,2.29,0.17,0.22,0.86,0.01,0.0,0.39,0.35,0.43,0.48,0.05,0.64
0.0,0.0,0.0,0.0,0.97,2.41,0.23,0.24,0.84,0.0,0.0,0.47,0.16,0.35,0.47,0.05,0.78
0.0,0.0,0.0,0.0,0.93,2.3,0.14,0.35,0.84,0.0,0.0,0.59,0.12,0.36,0.37,0.05,0.68
0.0,0.0,0.0,0.0,0.96,2.41,0.08,0.44,0.86,0.0,0.0,0.71,0.07,0.43,0.15,0.09,0.52
0.0,0.0,0.0,0.0,0.96,2.42,0.04,0.46,0.87,0.0,0.0,0.82,0.04,0.49,0.02,0.09,0.32
0.0,0.0,0.0,0.0,0.96,2.52,0.07,0.48,0.88,0.0,0.0,0.86,0.12,0.52,0.05,0.1,0.11
0.0,0.0,0.0,0.0,0.9,2.45,0.09,0.46,0.88,0.07,0.0,0.9,0.22,0.57,0.04,0.02,0.0
0.0,0.0,0.0,0.0,0.84,2.34,0.05,0.33,0.89,0.12,0.0,0.81,0.3,0.6,0.03,0.02,0.0
0.0,0.0,0.0,0.0,0.8,2.39,0.03,0.24,0.86,0.15,0.0,0.61,0.41,0.61,0.03,0.0,0.0
0.0,0.0,0.0,0.0,0.81,2.48,0.02,0.16,0.87,0.17,0.0,0.49,0.46,0.6,0.14,0.0,0.0
0.0,0.0,0.0,0.0,0.83,2.62,0.07,0.23,0.86,0.14,0.0,0.43,0.48,0.58,0.18,0.0,0.0
0.0,0.0,0.0,0.0,0.83,2.63,0.07,0.36,0.91,0.1,0.0,0.65,0.33,0.58,0.15,0.05,0.0
0.0,0.0,0.0,0.0,0.84,2.66,0.1,0.36,0.89,0.05,0.0,0.61,0.35,0.57,0.17,0.05,0.0
0.0,0.0,0.0,0.0,0.83,2.93,0.11,0.33,0.84,0.03,0.0,0.64,0.38,0.57,0.25,0.05,0.0
0.0,0.0,0.0,0.0,0.84,3.13,0.16,0.17,0.78,0.03,0.0,0.53,0.6,0.51,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.83,3.37,0.16,0.15,0.75,0.0,0.0,0.6,0.72,0.49,0.12,0.0,0.0
0.0,0.0,0.0,0.0,0.84,2.99,0.11,0.21,0.78,0.0,0.0,0.71,0.81,0.46,0.01,0.0,0.0
0.0,0.0,0.0,0.0,0.83,2.61,0.06,0.17,0.77,0.0,0.0,0.73,0.91,0.48,0.02,0.0,0.0
0.0,0.0,0.0,0.0,0.84,2.14,0.02,0.14,0.79,0.0,0.0,0.75,1.02,0.46,0.02,0.0,0.0
0.0,0.0,0.0,0.0,0.8,2.4,0.0,0.03,0.76,0.0,0.0,0.74,1.03,0.45,0.13,0.0,0.0
0.0,0.0,0.0,0.0,0.78,2.84,0.01,0.08,0.75,0.0,0.0,0.7,0.87,0.43,0.18,0.0,0.0
0.0,0.0,0.0,0.0,0.75,3.21,0.04,0.06,0.7,0.0,0.0,0.7,0.71,0.42,0.18,0.0,0.0
0.0,0.0,0.0,0.0,0.79,3.28,0.07,0.12,0.71,0.0,0.0,0.74,0.64,0.39,0.07,0.0,0.0
0.0,0.0,0.0,0.0,0.81,3.12,0.08,0.15,0.7,0.0,0.0,0.83,0.7,0.39,0.02,0.0,0.0
0.0,0.0,0.0,0.0,0.83,3.03,0.06,0.17,0.7,0.0,0.0,0.85,0.75,0.4,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.79,2.83,0.03,0.21,0.69,0.01,0.0,0.9,0.66,0.4,0.07,0.0,0.0
0.0,0.0,0.0,0.0,0.75,2.77,0.01,0.26,0.73,0.05,0.0,1.01,0.52,0.36,0.06,0.01,0.0
0.0,0.0,0.0,0.0,0.73,2.74,0.0,0.34,0.77,0.07,0.0,1.1,0.33,0.31,0.04,0.01,0.0
0.0,0.0,0.0,0.0,0.76,3.05,0.0,0.24,0.79,0.06,0.0,1.05,0.42,0.29,0.0,0.01,0.0
0.0,0.0,0.0,0.0,0.78,3.02,0.0,0.1,0.75,0.11,0.0,0.8,0.53,0.33,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8,2.9,0.02,0.0,0.67,0.21,0.0,0.6,0.6,0.39,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.82,2.59,0.03,0.0,0.62,0.35,0.0,0.46,0.54,0.4,0.14,0.0,0.0
0.0,0.0,0.0,0.0,0.83,2.58,0.03,0.01,0.64,0.3,0.0,0.6,0.49,0.37,0.14,0.0,0.0
0.0,0.0,0.0,0.0,0.81,2.54,0.01,0.09,0.71,0.21,0.0,0.78,0.33,0.3,0.09,0.0,0.0
0.0,0.0,0.0,0.0,0.79,2.5,0.02,0.09,0.71,0.17,0.0,0.78,0.4,0.28,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.76,2.51,0.02,0.08,0.67,0.18,0.0,0.77,0.4,0.29,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.78,2.65,0.04,0.0,0.63,0.18,0.0,0.72,0.53,0.31,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.78,2.72,0.03,0.0,0.64,0.1,0.0,0.75,0.53,0.32,0.03,0.02,0.0
0.0,0.0,0.0,0.0,0.81,2.6,0.05,0.02,0.64,0.24,0.0,0.59,0.46,0.31,0.12,0.02,0.0
0.0,0.0,0.0,0.0,0.83,2.65,0.03,0.02,0.64,0.29,0.0,0.49,0.44,0.33,0.12,0.02,0.0
0.0,0.0,0.0,0.0,0.84,2.43,0.03,0.02,0.65,0.35,0.0,0.56,0.51,0.37,0.09,0.0,0.0
0.0,0.0,0.0,0.0,0.85,2.61,0.01,0.0,0.66,0.19,0.0,0.62,0.55,0.41,0.01,0.0,0.0
0.0,0.0,0.0,0.0,0.84,2.62,0.01,0.01,0.66,0.2,0.0,0.63,0.57,0.42,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.83,2.76,0.02,0.01,0.64,0.19,0.0,0.5,0.42,0.41,0.08,0.0,0.0
0.0,0.0,0.0,0.0,0.83,2.89,0.04,0.01,0.64,0.17,0.0,0.38,0.54,0.37,0.13,0.0,0.0
0.0,0.0,0.0,0.0,0.84,2.89,0.06,0.0,0.63,0.17,0.0,0.28,0.39,0.37,0.15,0.01,0.0
0.0,0.0,0.0,0.0,0.86,3.06,0.06,0.0,0.63,0.21,0.0,0.29,0.34,0.38,0.16,0.07,0.0
0.0,0.0,0.0,0.0,0.84,2.8,0.03,0.01,0.65,0.2,0.0,0.52,0.21,0.38,0.1,0.1,0.0
0.0,0.0,0.0,0.0,0.81,2.51,0.03,0.01,0.65,0.24,0.0,0.48,0.39,0.36,0.11,0.08,0.0
0.0,0.0,0.0,0.0,0.8,2.55,0.02,0.01,0.64,0.24,0.0,0.4,0.38,0.32,0.21,0.09,0.0
0.0,0.0,0.0,0.0,0.79,2.64,0.05,0.0,0.63,0.32,0.0,0.12,0.27,0.32,0.35,0.06,0.0
0.0,0.0,0.0,0.0,0.8,2.89,0.04,0.04,0.64,0.22,0.0,0.1,0.08,0.31,0.37,0.06,0.0
0.0,0.0,0.0,0.0,0.8,2.57,0.03,0.09,0.68,0.27,0.0,0.08,0.04,0.3,0.33,0.0,0.0
0.0,0.0,0.0,0.0,0.83,2.64,0.04,0.12,0.7,0.32,0.0,0.09,0.11,0.29,0.33,0.0,0.0
0.0,0.0,0.0,0.0,0.83,2.37,0.06,0.08,0.69,0.42,0.0,0.11,0.23,0.3,0.42,0.05,0.0
0.0,0.0,0.0,0.0,0.85,2.21,0.09,0.03,0.67,0.39,0.0,0.15,0.24,0.28,0.44,0.14,0.0
0.0,0.0,0.0,0.0,0.84,1.82,0.09,0.0,0.65,0.42,0.0,0.19,0.24,0.28,0.45,0.17,0.0
0.0,0.0,0.0,0.0,0.83,1.75,0.1,0.07,0.69,0.37,0.0,0.23,0.14,0.26,0.27,0.26,0.0
0.0,0.04,0.0,0.0,0.78,1.9,0.09,0.07,0.72,0.32,0.0,0.25,0.11,0.24,0.16,0.22,0.0
0.0,0.04,0.0,0.0,0.75,2.05,0.05,0.07,0.74,0.19,0.0,0.26,0.03,0.19,0.04,0.25,0.0
0.0,0.04,0.0,0.0,0.75,2.12,0.05,0.0,0.71,0.09,0.0,0.24,0.01,0.14,0.12,0.15,0.0
0.0,0.0,0.0,0.0,0.78,2.16,0.03,0.0,0.69,0.03,0.0,0.15,0.04,0.11,0.27,0.1,0.0
0.0,0.0,0.0,0.0,0.79,2.16,0.06,0.0,0.69,0.0,0.0,0.1,0.04,0.11,0.42,0.04,0.0
0.0,0.0,0.0,0.0,0.79,2.18,0.06,0.0,0.67,0.0,0.0,0.03,0.04,0.12,0.45,0.02,0.0
0.0,0.0,0.0,0.0,0.78,2.12,0.05,0.0,0.63,0.0,0.0,0.07,0.01,0.14,0.41,0.09,0.0
0.0,0.0,0.0,0.0,0.78,2.14,0.03,0.0,0.6,0.0,0.0,0.05,0.0,0.15,0.36,0.16,0.0
0.0,0.0,0.0,0.0,0.79,2.16,0.0,0.0,0.59,0.0,0.0,0.14,0.0,0.19,0.31,0.18,0.0
0.0,0.0,0.0,0.0,0.79,2.18,0.01,0.0,0.6,0.0,0.0,0.11,0.0,0.17,0.37,0.27,0.0
0.0,0.0,0.0,0.0,0.79,2.32,0.05,0.0,0.61,0.0,0.0,0.09,0.0,0.13,0.46,0.27,0.0
0.0,0.0,0.0,0.0,0.76,2.56,0.05,0.0,0.64,0.0,0.0,0.08,0.0,0.1,0.4,0.29,0.0
0.0,0.0,0.0,0.0,0.75,2.69,0.05,0.05,0.64,0.0,0.0,0.26,0.0,0.09,0.22,0.2,0.0
0.0,0.0,0.0,0.0,0.71,2.62,0.0,0.08,0.64,0.0,0.0,0.43,0.0,0.1,0.08,0.21,0.0
0.0,0.0,0.0,0.0,0.72,2.47,0.0,0.08,0.62,0.0,0.0,0.44,0.0,0.1,0.15,0.25,0.0
0.0,0.0,0.0,0.0,0.73,2.55,0.0,0.03,0.64,0.0,0.0,0.43,0.0,0.1,0.21,0.22,0.0
0.0,0.0,0.0,0.0,0.74,2.69,0.0,0.0,0.62,0.0,0.0,0.34,0.0,0.12,0.35,0.22,0.0
0.0,0.0,0.0,0.0,0.76,2.77,0.02,0.02,0.65,0.0,0.0,0.24,0.0,0.08,0.36,0.16,0.0
0.0,0.0,0.0,0.0,0.77,2.64,0.02,0.03,0.66,0.0,0.0,0.08,0.0,0.05,0.34,0.13,0.0
0.0,0.0,0.0,0.0,0.81,2.47,0.05,0.08,0.69,0.0,0.0,0.0,0.0,0.01,0.19,0.05,0.0
0.0,0.0,0.0,0.0,0.81,2.26,0.03,0.09,0.67,0.0,0.0,0.01,0.0,0.04,0.18,0.0,0.0
0.0,0.0,0.0,0.0,0.8,2.34,0.05,0.08,0.63,0.0,0.0,0.01,0.0,0.08,0.31,0.0,0.0
0.0,0.0,0.0,0.0,0.79,2.53,0.03,0.09,0.61,0.0,0.0,0.09,0.0,0.09,0.33,0.01,0.0
0.0,0.0,0.0,0.0,0.79,2.6,0.03,0.13,0.62,0.0,0.0,0.14,0.0,0.08,0.31,0.04,0.0
0.0,0.0,0.0,0.0,0.82,2.58,0.02,0.16,0.64,0.0,0.0,0.16,0.0,0.04,0.27,0.08,0.0
0.0,0.0,0.0,0.0,0.82,2.45,0.04,0.09,0.6,0.0,0.0,0.12,0.13,0.01,0.29,0.07,0.0
